user_id,click,group,timestamp,age,sessions_last_30d,pages_per_session,time_on_site_min,country,timezone,device_type,browser,connection_speed,is_returning_user,email_subscriber,cart_abandonment_rate,hour_of_day,day_of_week,is_weekend,treatment,converted
12156,0,con,,23,4,3.7181975004958083,4.364395046873924,AU,GMT,mobile,firefox,fast,1,0,0.35490213802185266,18,4,0,0,0
12157,1,con,,36,12,0.3420570955341405,13.18249925583,US,GMT,desktop,safari,medium,1,0,0.32314524862701965,9,5,1,0,1
12158,0,con,,43,6,1.411861113024493,3.4329667119809777,AU,GMT,desktop,chrome,medium,1,0,0.49332977686000595,17,1,0,0,0
12159,0,con,,27,8,0.3140973788077142,10.27176524593399,DE,PST,desktop,chrome,medium,0,0,0.10064993344618173,11,5,1,0,0
12160,0,con,,37,6,3.3899004700483832,13.85328025723926,DE,EST,mobile,chrome,medium,1,0,0.3589345107075886,8,6,1,0,0
12161,0,con,,30,5,9.099123822287986,2.569214416967083,DE,GMT,mobile,safari,medium,1,0,0.13326984671401076,18,6,1,0,0
12162,0,con,,43,6,8.985342335648642,15.416181611851773,AU,PST,mobile,edge,medium,1,1,0.24847210370496378,20,6,1,0,0
12163,0,con,,37,7,0.5120176620684403,3.4192116611868477,CA,EST,desktop,chrome,fast,1,1,0.22174887549909583,20,4,0,0,0
12164,0,con,,35,13,1.7621883619129508,8.165423304886966,AU,EST,mobile,chrome,fast,1,0,0.2923468145915916,20,6,1,0,0
12165,0,con,,53,11,0.5114134507208281,15.769114443967242,AU,CET,mobile,chrome,fast,1,0,0.17550926727591623,1,2,0,0,0
12166,0,con,,42,7,4.709829487292007,4.8230979597072015,AU,CET,tablet,safari,fast,0,0,0.5616894084349495,19,3,0,0,0
12167,1,con,,26,14,1.0918046743640317,5.976645479515264,AU,GMT,mobile,chrome,medium,1,1,0.6027859824201788,16,2,0,0,1
12168,0,con,,33,10,3.3170801370403153,1.22641986946361,UK,PST,desktop,edge,slow,1,0,0.11280270137073993,8,0,0,0,0
12169,0,con,,34,9,2.7179137334033574,68.08035940777614,UK,CET,desktop,chrome,slow,0,0,0.26073160897465253,0,1,0,0,0
12170,0,con,,35,8,4.507316226227221,18.927845187776544,CA,EST,mobile,chrome,medium,1,0,0.5186127612446955,10,1,0,0,0
12171,1,con,,65,10,0.3298565793907826,5.417581690865582,US,CET,desktop,chrome,fast,1,0,0.30915760011682286,4,4,0,0,1
12172,1,con,,39,8,4.153870059705127,9.189174054005385,DE,EST,desktop,firefox,slow,1,0,0.2047506339386098,8,4,0,0,1
12173,1,con,,18,6,2.421456170956492,2.7285920568397506,CA,EST,desktop,chrome,medium,1,1,0.4966001162128016,10,1,0,0,1
12174,0,con,,28,8,16.345914822489803,51.805894182928576,US,EST,desktop,chrome,fast,1,1,0.6988139882813661,12,4,0,0,0
12175,0,con,,18,8,2.5036426379208527,9.31313144529237,AU,EST,mobile,chrome,slow,0,0,0.42503211556069787,20,4,0,0,0
12176,0,con,,31,10,1.633717113377196,4.521293107770518,DE,CET,desktop,chrome,fast,1,1,0.1298304937394724,22,1,0,0,0
12177,1,con,,18,2,4.023954642990159,8.085215485703138,AU,CET,mobile,edge,fast,1,1,0.366275993369847,9,5,1,0,1
12178,0,con,,24,8,1.7157454033065025,26.08951266772055,UK,EST,tablet,firefox,fast,1,1,0.28756384997884604,10,0,0,0,0
12179,0,con,,18,13,1.9478315020187664,41.775430100076065,UK,EST,mobile,chrome,fast,1,0,0.0941657657218126,9,0,0,0,0
12180,0,con,,39,11,9.019615248634285,10.281107884677597,UK,EST,mobile,chrome,fast,0,0,0.31837919519470914,19,2,0,0,0
12181,0,con,,35,8,3.025203029338649,18.195776738603847,US,EST,desktop,firefox,fast,1,0,0.3750678765985407,19,0,0,0,0
12182,0,con,,38,10,0.6198733898400858,7.844240569433758,US,GMT,tablet,firefox,fast,1,1,0.3083713402730139,22,1,0,0,0
12183,0,con,,33,6,0.9790264345425437,9.110583683363496,CA,EST,mobile,chrome,slow,1,0,0.3414703885614706,3,2,0,0,0
12184,1,con,,18,13,0.6763031446027774,47.141576191313746,UK,EST,mobile,safari,medium,0,0,0.2696780389970538,4,6,1,0,1
12185,1,con,,41,5,7.603591218067448,3.698792292846879,UK,EST,tablet,safari,medium,1,0,0.40663984437548484,6,5,1,0,1
12186,0,con,,58,2,1.6216898001959876,7.608047232967061,US,PST,mobile,edge,slow,0,1,0.20295042143696645,4,0,0,0,0
12187,0,con,,39,8,4.4324681105763695,24.915056246694633,UK,PST,mobile,edge,fast,0,0,0.2951794502952277,5,0,0,0,0
12188,0,con,,29,4,5.644205411096607,9.056116659372675,US,PST,mobile,edge,slow,0,0,0.3261983640021333,1,0,0,0,0
12189,0,con,,18,6,2.1710877533088526,6.856078204640451,AU,CET,tablet,firefox,fast,1,0,0.2810493858053592,16,3,0,0,0
12190,0,con,,24,7,2.325434962497758,7.322043248142804,AU,GMT,mobile,chrome,medium,0,0,0.3944812924134187,2,6,1,0,0
12191,1,con,,40,11,1.7855773830387616,4.018260565924868,DE,GMT,mobile,firefox,fast,1,0,0.3922176453691162,19,2,0,0,1
12192,1,con,,47,3,0.859444906433044,5.115495403962233,UK,EST,tablet,chrome,fast,1,1,0.7944767606874731,3,4,0,0,1
12193,0,con,,38,9,0.8885889933835027,25.982675221558743,AU,GMT,desktop,chrome,slow,1,0,0.30917274150789636,22,0,0,0,0
12194,0,con,,44,10,5.5843311699637415,7.740694536118847,UK,EST,desktop,safari,medium,1,1,0.45221530387412867,17,2,0,0,0
12195,0,con,,43,6,1.6107645431414364,10.784924544443397,US,CET,mobile,chrome,medium,1,0,0.3735835576917233,11,6,1,0,0
12196,0,con,,41,8,3.500152217950055,2.1923159558468917,US,CET,mobile,safari,medium,1,1,0.39194597437147854,15,4,0,0,0
12197,0,con,,27,7,5.892995516898239,11.575637585140372,US,CET,mobile,edge,medium,1,1,0.18492553078372362,1,1,0,0,0
12198,0,con,,37,2,0.43150386468381075,14.279100332886836,UK,CET,mobile,chrome,medium,1,1,0.4226201293157739,9,6,1,0,0
12199,0,con,,24,16,7.725046399309057,30.753097047693032,US,PST,mobile,chrome,fast,0,0,0.14752393920343657,19,2,0,0,0
12200,0,con,,35,6,5.23068950092435,9.724040100453013,UK,CET,mobile,firefox,fast,0,1,0.28183252047551266,13,5,1,0,0
12201,0,con,,38,11,1.4692981729921388,3.4130996280764325,US,EST,mobile,edge,slow,0,1,0.23805160224197539,13,3,0,0,0
12202,0,con,,55,8,3.071509373023097,22.56201494755612,DE,PST,mobile,safari,fast,0,1,0.31261788062922546,11,4,0,0,0
12203,1,con,,19,2,1.744828167243801,1.557187220490512,US,EST,mobile,safari,slow,1,0,0.3346824005043906,7,1,0,0,1
12204,0,con,,40,7,3.026565541401922,3.656297109311777,US,PST,desktop,chrome,medium,0,0,0.4962947669498356,23,5,1,0,0
12205,0,con,,52,8,5.257006375710223,8.182431338693052,CA,EST,mobile,chrome,fast,1,0,0.19142305233861803,9,2,0,0,0
12206,0,con,,44,8,1.8287586087946504,20.517251260340284,US,PST,tablet,firefox,slow,1,1,0.1235262402016977,12,6,1,0,0
12207,0,con,,44,9,0.7721575693632652,20.55149059168749,UK,CET,mobile,chrome,fast,1,0,0.34613503432239,11,2,0,0,0
12208,0,con,,42,10,2.899673066268134,10.030763614449649,DE,EST,mobile,firefox,medium,0,0,0.2888865027150601,16,2,0,0,0
12209,0,con,,50,6,6.499237107399576,6.800849507566365,UK,CET,desktop,edge,fast,1,1,0.41851490692024745,13,1,0,0,0
12210,0,con,,21,8,3.00109723630787,10.034437247673196,DE,GMT,tablet,chrome,slow,1,0,0.4427950311657896,20,0,0,0,0
12211,0,con,,18,7,16.09295658612537,6.703519236644361,US,PST,desktop,chrome,fast,0,1,0.09044787557806781,7,1,0,0,0
12212,0,con,,34,8,2.622439863007903,8.577153724808081,CA,GMT,mobile,firefox,slow,0,1,0.7539371562707184,11,6,1,0,0
12213,0,con,,18,8,4.324518931774945,1.5613597536205774,US,CET,mobile,chrome,fast,1,0,0.4289767242934274,18,2,0,0,0
12214,0,con,,49,9,1.0885371923540097,33.36764461260263,CA,EST,desktop,safari,fast,1,0,0.23626875932292962,5,3,0,0,0
12215,0,con,,49,6,0.10836736116751505,27.958376566814668,CA,EST,desktop,chrome,fast,1,0,0.4124498824801851,9,4,0,0,0
12216,0,con,,29,9,0.28584341824082543,22.486528314084048,DE,GMT,mobile,chrome,slow,0,0,0.31751432392667456,13,2,0,0,0
12217,0,con,,30,2,0.9985864458058067,8.019092513661564,US,GMT,tablet,chrome,slow,1,0,0.10753442974301892,15,3,0,0,0
12218,0,con,,34,10,10.074383651629834,1.8435319869803062,DE,PST,mobile,chrome,slow,1,0,0.22344686674907344,13,5,1,0,0
12219,0,con,,35,9,5.448204655888652,6.200669567368346,US,GMT,mobile,chrome,medium,1,0,0.2813326068537175,5,5,1,0,0
12220,0,con,,36,13,0.3376876491021633,8.768410240751928,DE,GMT,desktop,chrome,medium,0,1,0.07059811345347555,4,4,0,0,0
12221,1,con,,41,8,0.35195439326801814,2.8500207095664125,DE,GMT,desktop,safari,fast,1,1,0.6543145953978136,21,2,0,0,1
12222,0,con,,32,9,7.18457352360063,6.031131897830084,US,CET,mobile,safari,fast,1,1,0.3901927190262984,11,6,1,0,0
12223,0,con,,46,13,0.43317264171915404,13.91458067374796,US,EST,mobile,chrome,fast,1,1,0.2211595375780462,22,2,0,0,0
12224,0,con,,40,9,3.747926653828284,5.0501139191589655,US,EST,tablet,edge,medium,0,0,0.08391690007828359,16,5,1,0,0
12225,0,con,,27,5,4.441579477611272,2.8106090071530057,UK,CET,mobile,chrome,slow,1,1,0.5219466438829865,6,6,1,0,0
12226,1,con,,51,12,1.7268064011532225,6.421622823925281,AU,PST,mobile,chrome,fast,1,0,0.24341985771357458,9,2,0,0,1
12227,0,con,,18,7,2.1294417069027287,4.446850164860054,US,PST,mobile,chrome,slow,1,0,0.3603612041242311,7,1,0,0,0
12228,0,con,,33,9,0.5675838687592794,2.484777219805885,CA,GMT,desktop,firefox,medium,0,1,0.22853456667164035,7,5,1,0,0
12229,1,con,,46,3,3.7664534907645226,3.561689957722443,UK,EST,mobile,chrome,medium,0,1,0.4169132709242178,0,5,1,0,1
12230,1,con,,26,10,0.6014510857643962,4.795360208663703,US,CET,mobile,chrome,fast,1,1,0.5313511697837897,0,3,0,0,1
12231,0,con,,38,5,1.5736201753333598,6.9117511962690745,AU,GMT,mobile,chrome,fast,1,0,0.27186278806439884,1,3,0,0,0
12232,0,con,,41,6,1.8466796964888388,9.91777130840657,AU,EST,desktop,firefox,fast,1,0,0.19521214249845875,15,2,0,0,0
12233,0,con,,24,11,4.387406209036455,14.288542665866776,US,GMT,mobile,edge,fast,0,0,0.22949581010677766,4,2,0,0,0
12234,0,con,,34,4,5.78717997197324,5.423386466943713,DE,PST,mobile,firefox,fast,0,0,0.15707371816090457,5,5,1,0,0
12235,0,con,,33,10,3.882085790630093,3.93000304328206,CA,EST,mobile,safari,slow,1,0,0.41297112281291626,15,2,0,0,0
12236,0,con,,28,9,0.45475527810603145,19.098063844511167,UK,GMT,desktop,safari,medium,1,0,0.09343012920670316,15,5,1,0,0
12237,0,con,,62,9,1.1815247405731104,19.814583361881674,UK,CET,mobile,firefox,fast,1,1,0.5554883921093109,9,3,0,0,0
12238,0,con,,25,9,4.474641438846276,4.469909803070519,US,GMT,mobile,chrome,fast,1,0,0.5175366085794172,6,4,0,0,0
12239,0,con,,47,6,0.31414709323563894,6.4984461025435865,AU,GMT,mobile,firefox,slow,1,0,0.36771256063013613,16,0,0,0,0
12240,1,con,,30,8,1.6197337022461606,2.1040740073647997,DE,PST,desktop,chrome,medium,1,1,0.526049026586676,22,1,0,0,1
12241,0,con,,21,4,5.108602486322247,4.002191619572654,AU,EST,mobile,chrome,slow,1,1,0.5971523961896268,22,1,0,0,0
12242,1,con,,36,7,1.2841094084617863,13.616432858223149,CA,EST,desktop,safari,fast,0,1,0.36012684496700126,7,6,1,0,1
12243,0,con,,42,6,0.24060529922618676,13.33455032233668,US,EST,mobile,firefox,medium,0,0,0.4244546479269273,15,0,0,0,0
12244,0,con,,46,7,0.9949929281298786,9.957469995456485,AU,PST,mobile,chrome,medium,1,0,0.25077616638684125,1,6,1,0,0
12245,0,con,,53,9,5.785583201866501,6.389549367650802,DE,GMT,mobile,safari,slow,0,0,0.23543145678685368,8,0,0,0,0
12246,0,con,,70,13,0.26973258768049,3.348977709442127,US,EST,mobile,chrome,fast,0,0,0.4487447752849084,2,6,1,0,0
12247,0,con,,38,11,2.0159800030588917,15.656697396816403,CA,CET,mobile,chrome,fast,1,0,0.3599222850614995,22,3,0,0,0
12248,0,con,,27,10,0.1976193845921555,10.892593761477436,US,CET,mobile,chrome,medium,1,0,0.09607568092467371,18,1,0,0,0
12249,1,con,,40,8,1.357132440073275,10.61703453071652,US,PST,mobile,chrome,medium,0,1,0.7097790920944724,13,1,0,0,1
12250,0,con,,31,9,3.0553466923962036,7.598187252025108,CA,PST,mobile,safari,fast,0,0,0.14410254571441594,19,5,1,0,0
12251,0,con,,46,4,11.59788282521588,3.5867238362398974,US,GMT,mobile,firefox,fast,0,1,0.16986078424113762,17,3,0,0,0
12252,1,con,,19,9,3.8698540083005923,6.892926454165264,DE,CET,desktop,chrome,slow,1,0,0.19135718940319776,23,0,0,0,1
12253,0,con,,63,9,11.799359802600936,9.08618995401138,US,PST,desktop,chrome,slow,1,0,0.20298855036681038,21,3,0,0,0
12254,0,con,,45,9,1.8192256456961582,12.302659238775526,US,EST,mobile,chrome,slow,1,0,0.6519573791069005,13,6,1,0,0
12255,0,con,,18,7,3.0451515549098067,6.351711443592699,UK,PST,tablet,chrome,medium,1,0,0.1697603024607598,2,4,0,0,0
12256,0,con,,26,12,2.348624095816932,11.337197868620645,DE,GMT,mobile,chrome,fast,1,0,0.1738576765930397,3,6,1,0,0
12257,0,con,,44,12,1.0355638459566479,4.735639762458329,DE,EST,mobile,safari,medium,1,0,0.45873650239737784,17,3,0,0,0
12258,0,con,,49,6,3.3494479058218767,10.241155526451255,AU,EST,desktop,chrome,medium,1,0,0.26313433403471675,16,6,1,0,0
12259,0,con,,19,12,7.362623168726664,5.03931253554242,US,PST,mobile,chrome,fast,1,0,0.1529164732268803,17,5,1,0,0
12260,1,con,,43,7,3.894329126676565,0.9133916990429319,US,GMT,mobile,firefox,fast,1,0,0.40566688303610854,6,6,1,0,1
12261,0,con,,18,9,2.238958086104817,7.720585087355469,US,EST,mobile,firefox,medium,0,1,0.3647847933142542,16,6,1,0,0
12262,0,con,,33,6,6.8734845017257085,21.920516211528156,UK,GMT,mobile,chrome,medium,0,1,0.14273563067664205,6,1,0,0,0
12263,1,con,,48,5,6.264458634480816,4.705958262639374,US,EST,tablet,safari,slow,1,0,0.4754136264256843,18,6,1,0,1
12264,0,con,,28,10,4.336163077695291,2.4931053020204503,UK,EST,mobile,chrome,fast,0,1,0.18472643151228302,22,6,1,0,0
12265,0,con,,18,9,3.3331778217541834,18.211652156196617,UK,GMT,desktop,edge,medium,0,1,0.10844701680301286,17,6,1,0,0
12266,0,con,,36,4,6.241774028938452,20.95771149336832,UK,GMT,mobile,chrome,slow,0,0,0.10675397110369185,11,4,0,0,0
12267,0,con,,27,14,1.6218852697079327,6.659243206559904,US,GMT,mobile,safari,slow,0,0,0.023035054264516328,1,4,0,0,0
12268,0,con,,42,6,0.2104195012589454,4.995994085619209,US,CET,mobile,edge,fast,1,0,0.0401316619679408,19,6,1,0,0
12269,0,con,,24,11,0.732155687035271,4.536490162304709,AU,CET,mobile,chrome,fast,0,0,0.588211014357783,16,1,0,0,0
12270,0,con,,25,9,5.391003286658539,4.216350555417006,UK,PST,desktop,chrome,medium,1,0,0.27810703722493935,6,4,0,0,0
12271,0,con,,18,7,1.1142506833766488,4.194657390582314,US,EST,mobile,safari,fast,1,0,0.5107901446559218,21,5,1,0,0
12272,0,con,,37,10,5.2017789585180605,16.634922119035313,US,GMT,desktop,safari,fast,0,1,0.4394025144855328,22,3,0,0,0
12273,0,con,,33,13,2.1388388429225933,13.816593524921494,CA,EST,mobile,chrome,fast,1,0,0.6794601448950467,5,4,0,0,0
12274,0,con,,20,8,1.8440776214663654,1.9274864794447386,US,GMT,mobile,chrome,slow,1,1,0.1855206196984301,5,6,1,0,0
12275,0,con,,37,3,0.18637516304042687,15.187332003256623,US,GMT,desktop,chrome,fast,0,1,0.22206944431118142,2,0,0,0,0
12276,1,con,,47,11,1.9859672305784146,3.359528915342967,AU,EST,mobile,safari,medium,1,1,0.5682590004076905,17,5,1,0,1
12277,1,con,,32,8,0.48008686344028484,5.81375196530933,CA,GMT,mobile,chrome,slow,1,1,0.19839642262902715,11,1,0,0,1
12278,0,con,,38,17,6.1144808252013085,10.006240753541118,AU,GMT,mobile,chrome,slow,0,1,0.38141630862539644,7,4,0,0,0
12279,0,con,,38,6,1.061095870782259,6.186920221996077,US,GMT,desktop,firefox,medium,1,1,0.23851850277777692,10,6,1,0,0
12280,0,con,,20,6,1.0284419713676867,33.06967770235968,UK,EST,desktop,chrome,medium,1,1,0.5372013533801426,20,1,0,0,0
12281,0,con,,59,10,1.4667836061210384,47.40006744690021,US,GMT,mobile,chrome,fast,0,0,0.1361829790160203,8,4,0,0,0
12282,0,con,,29,10,0.46484396757644325,4.4684283392392645,UK,EST,desktop,chrome,fast,1,0,0.3323264255329475,15,5,1,0,0
12283,0,con,,42,8,0.6818548092734946,11.843541657196614,US,CET,desktop,firefox,fast,1,0,0.46621209016076054,5,0,0,0,0
12284,0,con,,44,7,3.0170091117259865,6.149912923146464,CA,GMT,mobile,chrome,slow,1,1,0.3619543425088243,14,0,0,0,0
12285,0,con,,33,6,10.056586232501788,3.2529775095151345,AU,GMT,mobile,chrome,medium,1,0,0.11687277662768437,16,4,0,0,0
12286,0,con,,42,7,6.123126994186386,3.644297708898526,US,PST,desktop,safari,fast,1,0,0.23493898939062352,23,1,0,0,0
12287,1,con,,37,7,1.0499697978053488,22.716193988110298,US,GMT,desktop,firefox,fast,1,0,0.5653975773276564,2,1,0,0,1
12288,0,con,,18,10,5.024707896236956,4.206453133362112,AU,EST,desktop,chrome,fast,0,0,0.13329464574153926,9,4,0,0,0
12289,1,con,,31,6,1.68922678239772,8.498469463303618,DE,EST,desktop,chrome,fast,1,0,0.2979223637048521,21,5,1,0,1
12290,0,con,,27,7,5.473939393771098,8.688001251922076,UK,EST,tablet,safari,medium,0,0,0.47933097369499506,21,5,1,0,0
12291,0,con,,29,8,4.567841217974515,3.7996084414342732,US,EST,mobile,chrome,fast,1,0,0.36316570853831504,2,4,0,0,0
12292,0,con,,19,10,14.130189697565182,6.955838464276244,US,EST,desktop,safari,fast,0,0,0.6389545996652859,13,4,0,0,0
12293,0,con,,48,7,1.3626190523556838,9.490455124273108,AU,GMT,mobile,chrome,fast,0,0,0.5066125035789142,2,0,0,0,0
12294,0,con,,54,7,2.0162039773761964,7.760739422594426,UK,GMT,mobile,chrome,slow,1,0,0.3182249008654369,17,5,1,0,0
12295,0,con,,46,5,8.732546330982021,9.657516863262169,AU,CET,desktop,safari,medium,1,1,0.20959297047989014,16,3,0,0,0
12296,0,con,,50,8,4.8290279769005515,7.749356683422071,UK,GMT,tablet,safari,slow,0,1,0.2531840877175601,5,2,0,0,0
12297,0,con,,30,6,6.9471295043560595,7.462326003399431,US,EST,mobile,safari,medium,1,1,0.07423885742052826,21,0,0,0,0
12298,0,con,,27,11,2.9260304987559893,6.543817173245608,US,EST,mobile,safari,fast,1,1,0.2507126792142063,23,4,0,0,0
12299,1,con,,25,10,0.564531035249462,13.523989682700975,US,PST,mobile,chrome,fast,1,0,0.13623063016565504,4,5,1,0,1
12300,0,con,,42,9,1.5975931288191176,10.900814641619114,US,PST,tablet,edge,slow,1,0,0.27088887358100194,18,6,1,0,0
12301,0,con,,37,5,0.14023616012054355,3.7965784746939932,US,GMT,mobile,chrome,medium,1,1,0.18049292495084374,17,1,0,0,0
12302,1,con,,34,6,1.711363706410975,8.704626141244612,DE,GMT,tablet,chrome,medium,1,0,0.16090537356314924,23,5,1,0,1
12303,1,con,,50,8,0.12722412370593802,13.209258567817729,UK,GMT,desktop,chrome,slow,1,0,0.16169999317892522,9,6,1,0,1
12304,0,con,,39,5,8.966441794753987,4.3767903003923445,CA,PST,tablet,chrome,slow,1,0,0.007669858804309448,22,4,0,0,0
12305,0,con,,24,13,0.8461199670055548,10.63935566106075,US,PST,desktop,chrome,fast,1,0,0.18109173989774552,11,6,1,0,0
12306,0,con,,26,7,2.4637930514431075,5.492357081685192,CA,GMT,desktop,safari,medium,1,0,0.5265406919023706,19,5,1,0,0
12307,1,con,,43,7,0.016162732414244697,10.930458424645751,US,EST,desktop,safari,fast,1,0,0.31785525182628693,15,6,1,0,1
12308,1,con,,47,7,1.462174449000007,12.013194366695695,CA,PST,desktop,safari,medium,0,0,0.29000705435341606,2,6,1,0,1
12309,0,con,,41,6,9.65593794797027,20.42930150999173,DE,EST,tablet,edge,fast,0,0,0.23190572632571818,16,2,0,0,0
12310,0,con,,57,7,5.941119188661421,2.9186060806719056,US,EST,desktop,chrome,fast,0,0,0.25476903749529356,10,2,0,0,0
12311,0,con,,54,9,3.2771356313397835,9.169086260639725,UK,CET,mobile,chrome,fast,1,1,0.02685020926915347,22,2,0,0,0
12312,0,con,,40,6,4.712598897933041,16.807192834719395,AU,EST,desktop,chrome,fast,1,0,0.4901505219705728,2,5,1,0,0
12313,0,con,,24,7,2.5955439116176144,2.105398191593567,US,EST,desktop,chrome,medium,1,1,0.2516731583688034,11,0,0,0,0
12314,0,con,,19,12,0.15551841079766063,10.742568079733482,UK,EST,mobile,chrome,medium,0,1,0.4110465168963843,11,4,0,0,0
12315,1,con,,30,11,2.9456502833118474,10.482184606574522,CA,PST,mobile,safari,fast,1,0,0.10772243477238745,20,6,1,0,1
12316,0,con,,44,5,1.6307333869869418,17.069877776472207,US,PST,mobile,chrome,fast,0,0,0.2066463961576797,23,3,0,0,0
12317,0,con,,56,4,4.169397155727497,5.321026037192463,AU,EST,desktop,edge,fast,0,1,0.07542181017191897,12,1,0,0,0
12318,1,con,,40,9,0.8760942498451496,7.863638131203506,AU,EST,mobile,safari,medium,1,1,0.5270835427230524,11,3,0,0,1
12319,0,con,,49,10,1.4347888133398619,22.112879967310867,UK,EST,mobile,edge,medium,1,0,0.5577174703972215,20,0,0,0,0
12320,0,con,,32,7,0.06286143128746288,12.843636385968178,AU,PST,mobile,chrome,fast,1,1,0.30389621399461725,19,1,0,0,0
12321,1,con,,42,7,6.132999135623134,3.7159970097618578,UK,GMT,mobile,edge,medium,0,1,0.4355638433369701,1,4,0,0,1
12322,1,con,,44,3,1.8802130358192688,7.552927045833505,AU,CET,mobile,edge,medium,0,0,0.2678347183763756,0,4,0,0,1
12323,0,con,,18,13,2.104265573284194,8.09442359662578,US,PST,desktop,edge,slow,0,0,0.20032071381693434,20,5,1,0,0
12324,1,con,,30,4,3.781493387644871,5.959545748669886,US,EST,mobile,chrome,fast,1,1,0.3384196591804103,12,0,0,0,1
12325,1,con,,46,4,1.5177063681169747,2.3932616772273088,UK,PST,mobile,edge,slow,1,1,0.2018024439739023,18,0,0,0,1
12326,0,con,,38,11,1.9411364284829262,19.6081100275368,AU,CET,desktop,chrome,fast,1,1,0.2218412980055288,1,3,0,0,0
12327,0,con,,20,9,0.03645199710880936,12.201626084389464,UK,PST,desktop,chrome,medium,1,0,0.43536383246835864,18,4,0,0,0
12328,0,con,,18,16,2.522910901772549,8.40846075868332,UK,EST,mobile,edge,slow,1,1,0.6938612517056296,18,4,0,0,0
12329,1,con,,30,9,13.528215370507493,3.062782780618343,UK,GMT,tablet,edge,fast,0,1,0.7067530088845798,16,3,0,0,1
12330,0,con,,34,16,0.012776904070287861,4.575494160645425,US,PST,desktop,safari,fast,1,0,0.11811511126542866,9,0,0,0,0
12331,0,con,,24,7,1.9179787847783336,7.721851359178052,AU,EST,desktop,edge,medium,1,1,0.04479148076840326,12,6,1,0,0
12332,0,con,,36,9,12.284838576386463,21.48178857794197,US,GMT,mobile,safari,fast,0,0,0.5211436882192882,17,0,0,0,0
12333,0,con,,41,10,2.0433008536366937,29.218272523269906,CA,GMT,mobile,chrome,medium,1,1,0.5822078333166165,21,6,1,0,0
12334,0,con,,43,7,2.6841580746288787,8.045302322471874,UK,EST,desktop,safari,medium,1,1,0.4076158467007546,17,0,0,0,0
12335,0,con,,18,11,1.3620803218262003,6.1121286198367795,US,PST,mobile,chrome,medium,1,0,0.3084999341491327,19,6,1,0,0
12336,0,con,,19,5,3.4816898464116024,4.511603109280187,CA,GMT,desktop,chrome,medium,1,1,0.21025924016268344,17,1,0,0,0
12337,0,con,,31,7,3.0110358210217623,19.973342397332875,US,GMT,mobile,safari,slow,0,1,0.47158472253125483,18,0,0,0,0
12338,0,con,,41,7,0.6522323834637072,4.828051700776271,US,EST,tablet,chrome,slow,1,1,0.33896054899142475,18,5,1,0,0
12339,0,con,,40,9,3.7797330774893645,4.689695406188255,DE,EST,desktop,safari,medium,0,1,0.16208810693993578,9,6,1,0,0
12340,1,con,,40,9,5.371578636095162,5.017373415056149,DE,CET,desktop,safari,medium,1,0,0.45611402684478364,1,4,0,0,1
12341,0,con,,30,15,6.421338016349599,3.047469766889607,UK,CET,tablet,edge,medium,0,1,0.43749595911954137,11,6,1,0,0
12342,1,con,,31,5,0.30120538855757517,3.1609700433883643,UK,PST,mobile,edge,medium,1,0,0.2747633033236197,21,3,0,0,1
12343,0,con,,26,9,5.184460827786458,3.55085178673749,US,PST,mobile,chrome,fast,1,1,0.15809926657885995,1,3,0,0,0
12344,0,con,,44,8,6.577300136502807,7.810122535908628,US,PST,mobile,chrome,medium,1,0,0.6056708969076391,19,1,0,0,0
12345,0,con,,23,8,4.598979549246542,8.219054603013246,US,EST,tablet,chrome,fast,1,0,0.12271258758139211,7,6,1,0,0
12346,0,con,,45,5,2.670388891073202,24.597587141442826,AU,EST,mobile,chrome,fast,1,0,0.26297012796713326,9,6,1,0,0
12347,0,con,,37,13,0.5387165497993225,7.3458652892594625,AU,CET,desktop,firefox,medium,1,1,0.03614451549367078,21,2,0,0,0
12348,0,con,,34,10,6.960466705501588,1.121079104422145,US,GMT,mobile,chrome,medium,1,0,0.5389215179499149,21,4,0,0,0
12349,0,con,,27,10,1.6268880760802382,6.763069209739694,US,CET,mobile,chrome,medium,0,0,0.1168766359074606,19,5,1,0,0
12350,0,con,,18,5,0.37895825584957876,8.591162956069127,US,EST,mobile,chrome,fast,0,0,0.41899337861823316,16,3,0,0,0
12351,0,con,,27,11,9.83271062556117,3.4547573341257825,US,EST,desktop,chrome,medium,0,1,0.24553574436638562,19,6,1,0,0
12352,0,con,,31,10,5.259829283589423,6.531203419158104,CA,GMT,mobile,firefox,medium,1,0,0.3799221790285086,19,2,0,0,0
12353,1,con,,18,11,17.8745988218631,20.680168131357757,AU,CET,mobile,safari,slow,1,1,0.3538362948935227,1,6,1,0,1
12354,1,con,,32,3,0.34903551534284966,9.619716928590039,UK,GMT,desktop,safari,medium,1,1,0.7303389782362169,13,4,0,0,1
12355,0,con,,46,4,3.607381475416362,3.7387014713620896,UK,PST,desktop,chrome,medium,1,1,0.2958441872977035,4,4,0,0,0
12356,1,con,,41,11,16.720951898055954,7.012082980598574,US,PST,mobile,chrome,fast,0,0,0.4153814910039318,12,0,0,0,1
12357,0,con,,29,10,2.2859715988701046,5.57870484748271,UK,GMT,mobile,chrome,fast,0,0,0.3588541904267962,10,0,0,0,0
12358,1,con,,35,5,4.307037632100153,13.437649605263982,DE,GMT,tablet,chrome,fast,1,1,0.0961755647082937,13,3,0,0,1
